"series","timestamp","value","label"
"Set","2022-08-01T03:05:00Z",905.036111111111,"1"
"Rise","2022-08-01T19:40:00Z",460.036111111111,"1"
"Set","2022-08-02T02:55:00Z",895.036111111111,"1"
"Rise","2022-08-02T19:30:00Z",450.036111111111,"1"
"Set","2022-08-03T02:55:00Z",895.036111111111,"1"
"Rise","2022-08-03T19:30:00Z",450.036111111111,"1"
"Set","2022-08-04T02:55:00Z",895.036111111111,"1"
"Rise","2022-08-04T18:45:00Z",405.036111111111,"1"
"Set","2022-08-05T03:05:00Z",905.036111111111,"1"
"Rise","2022-08-05T19:35:00Z",455.036111111111,"1"
"Set","2022-09-01T03:50:00Z",950.036111111111,"6"
"Rise","2022-09-01T17:40:00Z",340.036111111111,"6"
"Set","2022-09-02T03:50:00Z",950.036111111111,"6"
"Rise","2022-09-02T17:35:00Z",335.036111111111,"6"
"Set","2022-09-03T03:40:00Z",940.036111111111,"6"
"Rise","2022-09-03T17:35:00Z",335.036111111111,"6"
"Set","2022-09-04T03:45:00Z",945.036111111111,"6"
"Rise","2022-09-04T17:40:00Z",340.036111111111,"6"
"Set","2022-09-05T03:45:00Z",945.036111111111,"6"
"Rise","2022-09-05T17:40:00Z",340.036111111111,"6"
"Set","2022-09-06T03:50:00Z",950.036111111111,"6"
"Rise","2022-09-06T17:30:00Z",330.036111111111,"6"
"Set","2022-09-07T03:50:00Z",950.036111111111,"6"
"Rise","2022-09-07T17:30:00Z",330.036111111111,"6"
"Set","2022-09-08T03:50:00Z",950.036111111111,"6"
"Rise","2022-09-08T17:15:00Z",315.036111111111,"6"
"Set","2022-09-09T04:10:00Z",970.036111111111,"6"
"Rise","2022-09-09T17:30:00Z",330.036111111111,"6"
"Set","2022-09-10T03:55:00Z",955.036111111111,"6"
"Rise","2022-09-10T17:25:00Z",325.036111111111,"6"
"Set","2022-10-01T03:15:00Z",915.036111111111,"15"
"Rise","2022-10-01T15:50:00Z",230.036111111111,"15"
"Set","2022-10-02T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-02T15:45:00Z",225.036111111111,"15"
"Set","2022-10-03T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-03T15:35:00Z",215.036111111111,"15"
"Set","2022-10-04T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-04T15:45:00Z",225.036111111111,"15"
"Set","2022-10-05T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-05T15:40:00Z",220.036111111111,"15"
"Set","2022-10-06T03:15:00Z",915.036111111111,"15"
"Rise","2022-10-06T15:45:00Z",225.036111111111,"15"
"Set","2022-10-07T03:15:00Z",915.036111111111,"15"
"Rise","2022-10-07T15:45:00Z",225.036111111111,"15"
"Set","2022-10-08T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-08T15:40:00Z",220.036111111111,"15"
"Set","2022-10-09T03:15:00Z",915.036111111111,"15"
"Rise","2022-10-09T15:45:00Z",225.036111111111,"15"
"Set","2022-10-10T03:10:00Z",910.036111111111,"15"
"Rise","2022-10-10T15:40:00Z",220.036111111111,"15"
"Set","2023-01-01T02:45:00Z",885.036111111111,"25"
"Rise","2023-01-01T16:45:00Z",285.036111111111,"25"
"Set","2023-01-02T02:45:00Z",885.036111111111,"25"
"Rise","2023-01-02T16:40:00Z",280.036111111111,"25"
"Set","2023-01-03T02:50:00Z",890.036111111111,"25"
"Rise","2023-01-03T16:30:00Z",270.036111111111,"25"
"Set","2023-01-04T02:55:00Z",895.036111111111,"25"
"Rise","2023-01-04T16:40:00Z",280.036111111111,"25"
"Set","2023-01-05T02:45:00Z",885.036111111111,"25"
"Rise","2023-01-05T16:30:00Z",270.036111111111,"25"
"Set","2023-01-06T02:55:00Z",895.036111111111,"25"
"Rise","2023-01-06T16:35:00Z",275.036111111111,"25"
"Set","2023-01-07T03:00:00Z",900.036111111111,"25"
"Rise","2023-01-07T16:35:00Z",275.036111111111,"25"
"Set","2023-01-08T03:00:00Z",900.036111111111,"25"
"Rise","2023-01-08T16:30:00Z",270.036111111111,"25"
"Set","2023-01-09T02:55:00Z",895.036111111111,"25"
"Rise","2023-01-09T16:30:00Z",270.036111111111,"25"
"Set","2023-01-10T02:55:00Z",895.036111111111,"25"
"Rise","2023-01-10T16:30:00Z",270.036111111111,"25"
